Review Number,Review Text,Store
54,"Very good as always.
Great choice and value.
Quick and efficient.
AND the best real gluten free options when compared to super valu etc.",Lidl
55,"Great store, always parking available, decent location and quality food products. Staff rotate a lot but key people up there are always very friendly and helpful",Lidl
56,Staff ok could employ more Irish people need more assistants for the public on shop floor but saying that gorgeous bread fruit and veg very fresh nearly everything you need on your doorstep. 😋😋 …,Lidl
57,"Lidl in Tyrrelstown is indeed sticking out in allowing a full shop where 2/3 of the customers wear either no mask or just have it hanging under their chin. Given the high increase in numbers and we are facing unknown variants, I have not seen another store allowing this behaviour to this extend. It is shameful. No wonder we are incapable getting this plague under control with store management not taking responsibility and ownership of their facilities. The hand sanitisers were also empty. This is not safe to shop there. I recommend to stay away.",Lidl
58,"Great  experience always,great availability and clean shop Staff always going the extra mile ,and friendly.Great parking availability also.",Lidl
59,"Good prices, could increase their quality,
Sometimes are short of stock, and for long periods of time you can find certain items, but is like that on every Lidl in Ireland.",Lidl
60,"Very Good Experience  excellent service 👌👍
God 🙏🙏🙏 bless everyone! …",Lidl
61,Beautiful new store so big and a bigger selection of food Isles are real wide loved seen the shopping trollies for the kids a great idea,Lidl
62,"Expensive since renovation. Stock not enough in the evening, specially veggies.",Lidl
63,Best Lidl! Super efficient and friendly staff,Lidl
64,Very short of stock but staff member explained it was because Aldi in Mulhudddart closed the past 2 days & Lidl have had an unprecedented volume of customers. There was very little stock of fridge items & not 1 slice of bread!!!,Lidl
65,"Big shop, staff cannot keep up to restock items most of the time. So you walking empty shelfs",Lidl
66,"Plenty of parking, well stocked, Staff mannerly, some shopper's still not wearing Masks",Lidl
67,"It is a one stop shop,I got everything I wanted for groceries",Lidl
68,This store in particular always out of some products no matter when i go say i have 10 items to purchase it guaranteed 3 out of 10 will be unavailable. Maybe this is just unlucky all the time,Lidl
69,"Used to be great but it seems like they're trying to push themselves to appear more upmarket and in the process loosing what they are about, simple value for money food.",Lidl
70,"Amazing new Lidl shop, spacious, environment friendly, looks fantastic, electric car charger in the car park.",Lidl
71,"Recently renovated, good parking space and wide variety of products and good service",Lidl
72,"Love that they bake fresh bread in the store. Vegs and fruits are good but sometimes they don't last long at home (a general problem in Ireland though). Lidl has good quality products and good offers. Cashier corridor is very narrow for the twins pushchair, you need to go out by the entrance and go inside by the exit so you can collect your products and pay, staff is very helpful though. Also, they will open for you the door to the toilets if you see yourself in that kind of circumstance.",Lidl
73,Excellent products and the people working there are very helpful. Would definitely visit again. Justs watch for the chavs that try to get inside from the exit.,Lidl
74,"Well,its like a regular lidl... Lots of products to choose from. Excellent choice of fresh bakery items and brilliant selection of fresh fruits and vegetables from all over the world.best store in the Tyrellstown area.
Service always good. Prices are good",Lidl
75,"It's not organized at all, like every other Lidl. The stacking doesn't follow any logic. Other than that, nice customer service, good variety of supply!",Lidl
76,Security guard was trying to kick me out buy couldn't fit through the door. Good brownies though.,Lidl
77,Good variety of products but increasingly stocking high value branded products and increasingly getting more and more expensive. Definitely not a discount shop anymore.,Lidl
78,Always nipping in and out during the week for bits n always come out with something else I came across....very good value for money n always in Thursday for d weekly shop.....great shopping experience and value for money....,Lidl
79,"Good experience, store clean and well stocked, cashier very friendly and helpful, I think his name was Jaro..",Lidl
80,very clean wide range of goods staff very friendly wheelchair friendly but only a cretin till can fit the wheelchair trolley down but staff are quick to serve you at this till ++,Lidl
81,Weekend groceries... Went for weekly groceries. Am able to fetch most of the things required. Staff at tills are quickly clearing up the queues.,Lidl
82,Spacious and tidy. Great selection of good quality products at low prices. Friendly staff.,Lidl
83,The new story is amazing. The bakery is the best part.,Lidl
84,Centrally located with good parking spaces,Lidl
85,Disappointed that the 2 metre rule is not being enforced here. I did not feel comfortable shopping and will not be going back unless things change,Lidl
86,Went to lidl blakestown at 6 30 absolutely  packed only 3 tills open  was waiting  20 minutes  before  I was served 😑  won't be going  at that time  again but on plus side  guy who served  me was quite  pleasant 😀 …,Lidl
87,Early shop store well stocked very friendly. Love the vaue,Lidl
88,Good parking. Easy to find. And they had most of the fruits and vegetables available.,Lidl
89,Freshly made rolls muffins cookies scones what more could you want all at reasonable prices mostly always friendly staff clean well mannered always willing to give some help when needed,Lidl
90,"Good value, rarely too busy.
Much improved store.",Lidl
91,Food items have increased in price especially price of beef. But still cheaper than other stores,Lidl
92,Sometime lack of products I need. For example I am driving for baby patetos but there is no patetos. In general I am happy with the service.,Lidl
93,Always a pleasure to shop here . They have the nicest and most friendliest staff .,Lidl
94,I dont know what cowboy security company they use. Security guards standing at the door smoking away blowing it in peoples faces at they walk in the door.,Lidl
95,"Massive ques and I have never seen more then two people serving. This lidl has actually made me dread going shopping. When I was pregnant and needed the bathroom it took me around 15 mins after getting passed to different employees to finally be told to ask the girl serving, bare in mind there was a massive que and again she was the only one serving so had to leave her till to bring me. It was a highly embarrassing experience.",Lidl
96,The cleanest and tidiest Lidl I've ever entered in! Well done for the organised work. If only people could keep that clean the area near Lidl,Lidl
97,Great place for shopping they have a great price customer service excellent they always help you to find all the products,Lidl
98,Like is good. But they lack their rang in ice pops this year. The weekend specials are a must,Lidl
99,"They carry an Interesting variety of products at reasonable prices, often only one of each type however.",Lidl
100,Good service. Friendly personal. Safety and cleanliness assured,Lidl
101,Cheap vegetables to be got here.  They can be far better quality compared to local big named shops in the area.,Lidl
102,"Really nice shopping experience,always well supplied with organic stuff ,quite efficient on check out ,recommended",Lidl
103,"The Hartstown store is conveniently located close to Blanchardstown Shopping Centre which also has a Lidl branch. Shopping in the Hartstown branch however, means you can avoid the heavy traffic associated with the shopping centre. Very large car park. Clean shop. Good range and prices.",Lidl
104,Another amazing store plenty of bargains as always great shopping experience love the store keep up the good work,Lidl
105,Great bargains but still a few products missing,Lidl
106,"friendly and helpful staff,however they r most of the time out of special buys.",Lidl
107,"A shambles. Level 5 Lockdown - MASKS MUST BE WORN, but the lazy security guard would rather listen to his music than enforce it.",Lidl
108,"Very good, staff and security man John very helpful and very customer friendly.",Lidl
109,Clean and spacious.  Friendly staff.  Never too busy so a quick shop.,Lidl
110,Great shop I went in for bread walked out with a swimming pool snow shoes and a frying pan. Lovely staff. 🤣 …,Lidl
111,"Lovely new shope staff are lovely i would give it 10 out of 10 good luck to all
Emily",Lidl
112,"Good selection. Don't try to sanitize on the way out, it is always out of juice",Lidl
113,"Decently Clean, Sufficient staff is provided at till during peak times easing the congested shop",Lidl
114,Not too bad but not enough cashiers on and the ones that were on very slow,Lidl
115,"Amazing to do your shopping I rated this 5 stars because it's cheap and the food that you can buy in there is delicious so everybody if lidl I your local supermarket then you should definitely shop there.It's so great so thanks the founders of lidl.
Thank you!",Lidl
