Review Number,Review Text,Store
179,I like this Aldi. Good selection of products and nice sales assistants.,Aldi
180,"Good deals,friendly staff,value for money",Aldi
181,Great to shop in and price a great 😃👍 …,Aldi
182,"Fine, big well-managed store with all the usual Aldi goodies.",Aldi
183,great location with ample parking space and good stock,Aldi
184,Like this one plenty of space to move around miserable looking shoppers tho walking around,Aldi
185,"Aldi Terenure  is very clean,staff are very  friendly. My only complaint  is that the car park spaces are very narrow and very hard to manoeuvre in or out of.",Aldi
186,"Usual aldi value, cheerful staff and a beautifully designed shop in a preserved building.",Aldi
187,very nice clean shop with friendly staff and great prices,Aldi
188,It's great place but sometimes is missing some products,Aldi
189,Nice Store. Friendly Staff. Good Prices,Aldi
190,Nice and clean shop never had to queue to long.,Aldi
191,Aldi in Terenure is very well stocked and maintained and car park is excellent .,Aldi
192,Has become very expensive and limited variety in Terenure,Aldi
193,"Great value, friendly staff, conveniently located.",Aldi
194,"Nice place, they need to sell daily bread like competitors.",Aldi
195,Ample parking. Convenient location. Good selection of produce,Aldi
196,"- cheap products.
- clean store.
- would need a self service counters as queue at the till is always long.",Aldi
197,Fruit and veg selection is poor. Getting out from the carpark can be a real pain sometimes.,Aldi
198,Nice and clean. Got everything I needed,Aldi
199,Good selection and decent for parking,Aldi
200,Very good the best Aldi shop I have been in,Aldi
201,"Loads of parking, really nice shop, great staff",Aldi
202,So spacious.  Lovely helpful staff. And very clean .,Aldi
203,"As expected - kean prices, efficient service at busy time",Aldi
204,Amazing store. Really calm and lovely staff,Aldi
205,Quick and easy. Plenty of stock and Great staff,Aldi
206,Excellent range of goods and A1 service. Very impressed.,Aldi
207,Your regular Aldi superstore with huge range of products and quite friendly staff.,Aldi
208,Good old Aldi. Nice location to get groceries quickly.,Aldi
209,Great parking beautiful building not your average Aldi,Aldi
210,Accessible through the eyes are looking at me in January or April 18th August the expected it's a new supermarket ASDA,Aldi
211,Great place to shop! Good parking,Aldi
212,Like always pleased with quality and price see you soon,Aldi
213,I like this aldi  especially later in the evening.  Wife aisles and fresh veg.,Aldi
214,Great building restoration! Nicest Aldi store I've been in,Aldi
215,Big and busy aldi with free parking. The shop usually has plenty of stock.,Aldi
216,Love the store . Staff are so friendly and helpful.,Aldi
217,Love It Place is Huge only thing is u want to buy everything u see 😆 …,Aldi
218,"Good, Saturday there are low inventory",Aldi
219,Very bad stock levels and overall useless customer service. Very disappointed,Aldi
220,Excellent   customer service Excellent staff excellent  value for money  very relaxong,Aldi
221,Well stocked branch of Aldi with good selection of fruit and veg.,Aldi
222,Same as every other Aldi but in old tram depot which is cool.,Aldi
223,"Good Aldi store, needs to improve to keep up with Lidl Terenure.",Aldi
224,Good selection and always very helpful staff.,Aldi
225,"Good, went in for one thing, bought that and two others!",Aldi
226,Very good the slimline milk was up to high to be Abel to. Reach i,Aldi
227,"Great store ,very accessible being on the ground store .",Aldi
228,"Good supermarket - well laid out, clean and plenty of choice!",Aldi
229,"Excellent large branch, better selection than UK, Spain or USA.",Aldi
230,Great for early morning shopping as it's very quiet,Aldi
231,Shop in the former tramway depot. Good selection of beers including non-alcoholic ones.,Aldi
232,"Very useful shop to have, with lots of parking.",Aldi
233,Lovely new store. Handy parking,Aldi
234,Absolutely refuses to get a self checkout despite the high volume of customers,Aldi
235,"Thanks ,for service I'm recommending",Aldi
236,"Car park too crowded , but nice shop and most tills open",Aldi
237,Clean and courteous staff. Easy accessible,Aldi
238,Very clean and fast. My favourite of all of them,Aldi
239,Excellent but does not have shops in Northern Ireland  why not,Aldi
240,Now better than Lidl (next door to this place),Aldi
241,"It is very large , nicely stocked and well arranged",Aldi
242,Nice aldi. Good car park too.,Aldi
243,Nicest Aldi in Dublin really good staff..Still is,Aldi
244,Lovely design. Airy feeling. My favorite Aldi,Aldi
245,It's very handy. Great parking.,Aldi
246,"Broad selection, great prices and helpful and friendly staff",Aldi
247,"Good clear disabled access, shelves clear and tidy.",Aldi
248,I always prefer aldi because this shop is very tidy and clean.,Aldi
249,They have improved the speed of the service and the prices are great.,Aldi
250,Good meat selection bakery is not as good as lidl,Aldi
251,"Awesome,  clean,  fresh and great staff",Aldi
252,Good local store... Normally go there for groceries..,Aldi
253,Great store. Plenty of parking underground,Aldi
254,"Great selection, value and helpful staff",Aldi
255,Lots of space lovely food and low in prices,Aldi
256,"Its an Old converted tram station, pretty fancy",Aldi
257,I really appreciated your all customer dealing.,Aldi
258,best prices,Aldi
259,"Spacious Aldi store. If you like Aldi, this is a very nice one.",Aldi
260,Very spacious and lots of parking available.,Aldi
261,Pleasant. Open new tills when busy. Staff pleasant,Aldi
262,Good value and quick cash desk,Aldi
263,Very good shop. Excellent merchandise.,Aldi
264,Easy to use and very friendly guy at checkout,Aldi
265,Excellent high clearance carpark - 2.6M,Aldi
266,Good selection and has parking onsite,Aldi
267,"Good value, quality food",Aldi
268,Staff helpful and friendly Prices are brilliant,Aldi
269,"My favourite Aldi, with the underground car park.",Aldi
270,Ample parking in a specific location not known for that .,Aldi
271,Great value... no queues...brilliant staff,Aldi
272,"Good location ,lots of free parking",Aldi
273,Clean tidy and friendly staffs and services,Aldi
274,"Picking up a few things from aldi great
Choice of iteams to buy",Aldi
275,Friendly staff and a well run shop.,Aldi
276,Good parking . Big store,Aldi
277,I prefer the smaller Aldi stores. Less walking.,Aldi
278,"It's aldi, it has everything, only cheaper",Aldi
279,Very good place to do grocery,Aldi
280,Very clean and spotlessly kept. Clean parking lot too.,Aldi
281,"Underground car park, friendly staff and lots of interesting special buys",Aldi
282,Lovely friendly staff and very clean toilets,Aldi
283,Loads of parking. Good opening hours,Aldi
284,Nice shopping atmosphere. Recently opened.,Aldi
285,Fabulous staff and no huge waiting time,Aldi
286,"Very good,all around experience , keep it going 🤗 …",Aldi
287,Good spacy supermarket with an excellent choice of food,Aldi
288,Make sure you go before the afternoon as many products will not be re stocked,Aldi
289,The best Aldi I've been to apart from Aldi gorey!,Aldi
290,"My favorite Aldi in Dublin, great parking!",Aldi
291,Staff are excellent and love shopping in Terence branch.,Aldi
292,very little on shelf seams to be ongoing problem but staff are very nice,Aldi
293,Good for low cost shopping and value,Aldi
294,"Big shop, great selection of food",Aldi
295,Nice and tidy,Aldi
296,Amazingly low prices. Free parking.,Aldi
297,Cheap and good place for your grocery,Aldi
298,Excellent  staff good value,Aldi
299,"Nothing special, confy for his position but quite small",Aldi
300,Very clean and well lay out,Aldi
301,Big branch. Nice to have in the village,Aldi
302,Cheap but good,Aldi
303,Great shop. Free parking.,Aldi
304,Great shop staff so helpful,Aldi
305,Helpful staff.. hard to find stuff though,Aldi
306,it's a well run aldi. no much more to say,Aldi
307,Big and bright. Staff very friendly.,Aldi
308,Best place for shopping bettr then lidl,Aldi
309,No parking for large vehicles no good,Aldi
310,"Fruit veg options limited, very slow service",Aldi
311,"Great store, excellent parking.",Aldi
312,Great staff and good bargains,Aldi
313,"Big Aldi, lots of free off street parking.",Aldi
314,Good parking and not busy,Aldi
315,Easy to park and spacious shop,Aldi
316,Great.,Aldi
317,Cheap cheerful and good quality products,Aldi
318,Nice wine from Eastern Australia Bushman's,Aldi
319,"Never too crowded, friendly staff.",Aldi
320,Good location well layed out,Aldi
321,Good pone another eople living around,Aldi
322,Nice location and hudge display of produts,Aldi
